age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
48,Private,243526,11th,6,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,21002,12,34,United-States,0
37,Self-emp-not-inc,249947,HS-grad,9,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,5049,27,27,Portugal,0
37,Federal-gov,214304,Some-college,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,957,0,50,United-States,1
47,Private,143584,12th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,Black,Female,94866,3,39,Yugoslavia,0
24,Private,266817,12th,7,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,22244,0,31,Poland,0
24,State-gov,384264,Assoc-acdm,11,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,66708,0,42,Germany,0
35,Private,182386,12th,7,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,2,28,38,Philippines,0
60,Private,396804,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,201,3,64,Philippines,0
57,Federal-gov,212084,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,61925,0,46,Cuba,1
20,Private,194855,Assoc-acdm,12,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,88065,0,40,Germany,0
67,Private,92040,Doctorate,15,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,46633,0,54,Cambodia,0
40,Without-pay,199031,Bachelors,13,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,94020,35,29,Yugoslavia,1
31,State-gov,256233,Assoc-acdm,10,Divorced,Prof-specialty,Wife,Black,Female,5306,0,40,Portugal,0
27,Private,94290,Assoc-acdm,12,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,62678,0,40,Cuba,0
45,State-gov,98041,Some-college,11,Widowed,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,6547,0,31,Yugoslavia,0
21,Private,332585,HS-grad,7,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,70049,0,27,Philippines,1
27,Without-pay,187087,12th,7,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,2567,0,52,Philippines,0
38,Local-gov,348995,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4212,12,70,Poland,0
54,Private,426925,Assoc-acdm,11,Separated,Exec-managerial,Wife,Black,Male,189,73,39,Cuba,0
24,Private,150729,12th,8,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,167,1,27,United-States,0
24,Federal-gov,241970,Bachelors,13,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,95492,0,56,Cambodia,0
40,Private,425394,12th,8,Never-married,Tech-support,Own-child,Black,Male,43405,1,20,Philippines,0
19,State-gov,301440,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,2822,0,24,Cuba,0
33,State-gov,103899,HS-grad,9,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,15309,1,23,Philippines,0
28,Self-emp-not-inc,335400,Assoc-acdm,12,Never-married,Sales,Wife,Asian-Pac-Islander,Male,28587,4,56,South,0
31,Local-gov,271887,Assoc-acdm,12,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,57834,0,35,Yugoslavia,1
50,Federal-gov,447454,Prof-school,16,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,8729,0,52,Greece,1
32,Local-gov,130599,HS-grad,9,Divorced,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,0,28,46,Cuba,0
68,Private,143599,7th-8th,7,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6099,0,34,Philippines,0
43,Private,167677,Bachelors,13,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,56512,6,37,South,1
64,Local-gov,228676,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,365,6,29,South,0
70,Private,175655,Doctorate,16,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,34639,1,31,Greece,1
19,Without-pay,275550,Some-college,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,21704,1,21,Cuba,0
48,State-gov,259787,9th,4,Widowed,Exec-managerial,Husband,Asian-Pac-Islander,Female,5920,0,30,South,0
57,Private,325434,7th-8th,6,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,94245,0,48,United-States,1
30,Local-gov,326313,Bachelors,11,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,25511,12,50,South,0
36,Federal-gov,401771,12th,8,Separated,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,67328,0,39,South,0
22,State-gov,143788,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,21,Philippines,0
50,Local-gov,176250,Assoc-acdm,11,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,2145,0,40,Cuba,0
61,Private,27435,Some-college,9,Married-AF-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,53487,0,57,Philippines,1
34,Private,164004,12th,8,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,2562,0,32,Cuba,0
33,Private,89437,Bachelors,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,1996,5,37,Cuba,0
32,Self-emp-not-inc,102044,12th,7,Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Female,29055,0,26,Cuba,0
31,Private,68448,12th,8,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,0,0,34,Ireland,0
58,State-gov,67666,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,7383,0,50,Poland,0
39,Self-emp-not-inc,198353,Some-college,9,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Female,76040,0,40,Cuba,0
29,State-gov,151586,HS-grad,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,28168,0,51,Cuba,0
47,State-gov,121096,HS-grad,8,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,51566,0,42,Portugal,0
19,Self-emp-not-inc,199291,Bachelors,13,Married-spouse-absent,Exec-managerial,Own-child,Asian-Pac-Islander,Male,59705,0,52,Cambodia,1
40,Local-gov,83052,Bachelors,14,Divorced,Prof-specialty,Other-relative,Black,Male,37902,0,49,England,1
33,Private,96341,Assoc-acdm,10,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,93973,0,48,United-States,0
43,Private,209477,12th,6,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,26423,0,34,Cuba,0
24,State-gov,207930,Doctorate,15,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,20224,0,55,Cuba,0
46,State-gov,288753,Some-college,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,72097,0,36,Portugal,1
23,Private,187307,HS-grad,8,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Female,61347,0,44,Cuba,0
43,Local-gov,139466,Bachelors,13,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,77327,66,43,Philippines,1
51,State-gov,55900,Some-college,12,Married-civ-spouse,Protective-serv,Wife,Black,Male,24841,0,40,Ireland,0
27,Private,114596,Doctorate,16,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,16086,0,53,Cambodia,1
20,Private,256486,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,89491,0,48,South,0
42,Private,381662,Some-college,10,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Male,7723,165,38,Philippines,0
46,Private,275460,12th,8,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1803,0,49,Portugal,0
42,Private,289464,Bachelors,13,Divorced,Farming-fishing,Wife,Asian-Pac-Islander,Female,827,17,32,Portugal,0
36,Self-emp-not-inc,271814,Assoc-acdm,10,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,38072,0,38,Hungary,0
38,Without-pay,134612,Assoc-acdm,11,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,34780,0,40,Philippines,0
40,Without-pay,400194,Some-college,9,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,25070,0,33,Greece,0
32,State-gov,50932,Assoc-acdm,11,Married-spouse-absent,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,77719,0,18,South,1
32,State-gov,132583,Assoc-voc,10,Separated,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,50,0,34,South,0
34,Local-gov,208772,HS-grad,9,Separated,Transport-moving,Other-relative,Asian-Pac-Islander,Male,10,0,49,United-States,0
38,Local-gov,183503,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,522,10,34,South,0
31,Private,160089,Assoc-acdm,10,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,11690,0,52,Portugal,0
32,Private,103076,Some-college,9,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,1390,2,28,Greece,1
45,Local-gov,152057,HS-grad,9,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,68554,1,49,Portugal,0
24,Private,63259,HS-grad,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,3797,1,48,Philippines,0
68,Federal-gov,94096,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,99634,0,32,Cambodia,1
43,State-gov,451564,Bachelors,12,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Female,65400,0,52,United-States,1
49,Private,209000,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Female,6796,1,50,Ecuador,0
20,Private,157425,1st-4th,4,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,658,0,32,Cuba,0
21,Private,217321,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1509,0,38,Portugal,0
34,Without-pay,89059,HS-grad,8,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,22,8,42,United-States,0
37,Private,139509,Assoc-acdm,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,9913,0,43,Ireland,0
23,Private,170475,HS-grad,7,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,94208,0,45,Cuba,0
61,Without-pay,300140,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,39164,99,49,Ireland,0
51,Federal-gov,87449,Masters,14,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,11675,0,58,United-States,1
33,Private,26789,HS-grad,8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,77,0,50,Poland,0
32,Private,283239,12th,7,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,193,8,33,Philippines,0
34,Private,221579,Some-college,10,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,97524,0,42,United-States,0
26,Without-pay,126377,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,160,0,39,Portugal,0
29,Without-pay,79978,7th-8th,6,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,16837,0,36,Cuba,0
36,Local-gov,101559,Assoc-voc,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,20386,0,38,Germany,0
51,Local-gov,118171,Bachelors,12,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,26922,0,50,Poland,0
31,Private,134885,Some-college,10,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,127,0,44,Philippines,0
26,Private,204008,HS-grad,9,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,85617,1,24,South,0
41,Private,84651,Assoc-acdm,11,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,1564,29,34,Cuba,0
28,Private,173056,Some-college,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,51102,0,39,Poland,0
50,State-gov,92941,HS-grad,9,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Male,6467,0,45,Ecuador,0
68,Private,65474,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,4522,15,49,Greece,1
21,Private,349783,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,10667,0,43,Portugal,0
50,Private,365134,12th,7,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,63,0,28,Jamaica,0
47,Private,75233,Some-college,9,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,59709,0,40,Philippines,0
59,State-gov,140268,10th,6,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,90668,0,54,South,0
24,State-gov,190204,7th-8th,6,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,3019,0,41,Cuba,0
39,Local-gov,65301,Doctorate,16,Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,21976,0,50,United-States,1
45,State-gov,112179,Assoc-acdm,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,63636,0,44,Cuba,1
43,Local-gov,246395,Bachelors,13,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,46704,65,39,Greece,1
46,State-gov,136541,Bachelors,12,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,952,0,35,Germany,0
35,Federal-gov,214554,12th,8,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,9470,1,37,Greece,0
34,Private,145842,Some-college,9,Divorced,Exec-managerial,Own-child,Black,Female,53909,0,39,United-States,0
34,Private,201753,HS-grad,8,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Male,15,0,45,Portugal,0
46,Self-emp-not-inc,312912,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,64467,0,42,Portugal,0
22,Without-pay,127715,Masters,14,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,41966,0,34,Philippines,0
26,Private,91446,Assoc-acdm,11,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,33192,35,45,Portugal,0
26,Private,83991,Some-college,11,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,3636,0,44,Portugal,0
51,Federal-gov,241563,HS-grad,8,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,12429,1,43,Cuba,1
23,Private,320911,HS-grad,11,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,3706,37,33,United-States,0
17,Local-gov,226241,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,28869,0,47,Portugal,0
29,Federal-gov,180588,HS-grad,8,Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,84882,0,38,Jamaica,0
28,Private,271388,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,36145,0,34,Poland,0
45,Private,64824,1st-4th,3,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Male,1279,0,48,Philippines,0
26,Private,175211,Some-college,10,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,65559,0,27,Cuba,0
18,Private,343123,Assoc-voc,11,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,26,United-States,0
30,Without-pay,200414,Assoc-acdm,12,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,49597,0,35,Cambodia,0
38,Private,130585,HS-grad,9,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,122,7,43,United-States,1
49,State-gov,176184,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,77226,0,23,Portugal,0
36,State-gov,171246,HS-grad,9,Married-spouse-absent,Prof-specialty,Own-child,Asian-Pac-Islander,Male,78755,0,24,Poland,0
58,State-gov,176645,Prof-school,16,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,87389,86,55,Cambodia,1
42,Private,174488,Assoc-acdm,12,Widowed,Prof-specialty,Husband,Asian-Pac-Islander,Male,26988,0,50,Yugoslavia,0
45,Private,96866,9th,5,Married-civ-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Male,70261,0,34,United-States,0
33,Private,402197,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,Other,Female,29815,0,31,Cuba,1
51,Private,151438,12th,9,Married-civ-spouse,Armed-Forces,Wife,Asian-Pac-Islander,Male,55404,0,41,United-States,0
32,State-gov,173977,Some-college,11,Separated,Exec-managerial,Wife,Asian-Pac-Islander,Male,67,0,39,Philippines,0
48,Local-gov,150844,Bachelors,12,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,15109,15,31,Poland,1
25,Federal-gov,70132,Assoc-acdm,11,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Male,74612,1,59,United-States,0
28,Private,147137,Assoc-voc,10,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,58015,3,38,Ecuador,0
26,Local-gov,345999,12th,9,Divorced,Protective-serv,Wife,Asian-Pac-Islander,Female,52603,13,44,Cuba,1
41,State-gov,271670,HS-grad,8,Never-married,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,98321,0,28,Ecuador,0
27,State-gov,259624,Bachelors,12,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,15597,1,48,Portugal,0
62,Private,163958,12th,8,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,2730,0,34,Portugal,0
42,Federal-gov,119438,9th,6,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,39544,1,41,Poland,0
35,Local-gov,73567,Assoc-acdm,12,Divorced,Prof-specialty,Wife,Black,Male,60447,0,45,Portugal,1
50,Federal-gov,99631,Assoc-acdm,13,Divorced,Exec-managerial,Wife,Asian-Pac-Islander,Male,28375,0,69,Cuba,1
20,Self-emp-not-inc,269351,5th-6th,6,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,63662,0,43,Hungary,0
18,State-gov,137164,HS-grad,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,32,Yugoslavia,0
34,Private,104361,HS-grad,9,Married-spouse-absent,Exec-managerial,Wife,Asian-Pac-Islander,Female,49188,23,28,Cuba,0
37,State-gov,184625,Bachelors,12,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,27456,5,39,Poland,0
69,Private,164773,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,51721,16,42,Ireland,0
73,Private,199616,Bachelors,14,Married-civ-spouse,Transport-moving,Wife,White,Female,67932,0,27,Germany,0
30,Private,212773,Bachelors,11,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,29377,5,46,Ecuador,1
47,State-gov,19774,Assoc-acdm,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,92099,0,36,Greece,0
70,Local-gov,90867,Some-college,11,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,51112,1,30,Greece,1
31,Local-gov,88594,12th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,3286,2,42,Cuba,0
58,State-gov,241699,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Black,Male,14341,58,51,Cuba,0
33,Private,218635,HS-grad,9,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,9499,114,25,Cambodia,0
49,Private,186965,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,28454,0,47,Portugal,0
54,Private,190635,Some-college,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,48280,0,33,Cuba,0
45,Private,46441,Assoc-acdm,12,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,1066,0,23,South,0
28,Private,115213,Assoc-voc,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,5209,0,67,South,0
38,Private,74897,12th,8,Widowed,Sales,Own-child,Asian-Pac-Islander,Male,7521,1,56,United-States,0
17,State-gov,143213,HS-grad,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,13660,79,46,South,0
57,State-gov,175800,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,4601,6,79,Portugal,1
38,Federal-gov,214675,Assoc-acdm,11,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,94475,0,59,Ireland,0
67,Private,234660,10th,5,Married-spouse-absent,Sales,Husband,White,Male,45402,116,43,Ecuador,0
35,Local-gov,194334,Bachelors,13,Divorced,Protective-serv,Husband,Black,Male,58,0,68,Portugal,1
41,Private,176776,Some-college,11,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Female,72356,0,42,Cuba,1
57,Private,111096,12th,7,Divorced,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,85555,0,32,Ecuador,0
39,State-gov,260876,Assoc-acdm,10,Widowed,Prof-specialty,Own-child,Asian-Pac-Islander,Male,3874,0,53,Cuba,0
24,Private,213946,HS-grad,9,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,56159,0,23,Ireland,0
35,Federal-gov,28255,HS-grad,9,Separated,Exec-managerial,Own-child,Black,Female,94524,0,56,Yugoslavia,0
37,Private,146552,Assoc-acdm,13,Separated,Protective-serv,Own-child,Asian-Pac-Islander,Male,63507,0,21,Cuba,0
49,Private,92733,12th,7,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,26472,0,41,Philippines,0
51,Private,61936,Assoc-acdm,11,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,20412,1,38,United-States,1
31,State-gov,102984,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,60196,0,55,Portugal,0
68,Federal-gov,135428,Prof-school,16,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,48153,0,38,Hungary,1
24,State-gov,174065,Masters,16,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,3651,0,27,Yugoslavia,0
46,State-gov,488581,HS-grad,10,Divorced,Prof-specialty,Wife,Asian-Pac-Islander,Male,381,0,47,Portugal,1
43,Private,95127,Bachelors,13,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,5808,2,34,United-States,0
30,Private,269435,Doctorate,15,Divorced,Protective-serv,Other-relative,Asian-Pac-Islander,Male,78140,0,42,Philippines,1
18,Private,95300,HS-grad,11,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Male,67362,0,53,Portugal,0
57,Self-emp-not-inc,90146,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,Asian-Pac-Islander,Male,81867,0,36,Philippines,1
33,Private,336170,11th,6,Never-married,Tech-support,Own-child,Black,Male,152,0,33,Poland,0
19,Private,148781,12th,6,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Female,388,0,25,Portugal,0
31,Private,216362,Bachelors,12,Widowed,Exec-managerial,Unmarried,Black,Male,14395,0,41,Yugoslavia,0
40,Private,225241,HS-grad,8,Separated,Prof-specialty,Own-child,Black,Female,51431,0,38,South,0
27,Local-gov,101226,9th,4,Divorced,Transport-moving,Wife,Asian-Pac-Islander,Male,1351,0,48,Jamaica,0
73,Local-gov,270907,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,83771,10,56,Philippines,1
35,State-gov,128516,Assoc-voc,11,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,9624,0,32,Portugal,0
46,Private,429797,Bachelors,13,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,53310,13,28,South,1
25,Local-gov,258272,Bachelors,14,Separated,Exec-managerial,Own-child,Asian-Pac-Islander,Male,59145,0,53,Portugal,1
27,Private,290227,Assoc-acdm,10,Divorced,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,22332,1,50,Ecuador,0
43,Private,109892,Assoc-acdm,13,Divorced,Craft-repair,Wife,Asian-Pac-Islander,Male,16638,2,40,Portugal,0
32,Private,103585,Assoc-acdm,10,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,11431,10,41,Poland,0
18,Private,349177,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,13801,0,36,Cambodia,0
67,Federal-gov,166574,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,12230,0,43,Portugal,1
33,Private,68934,12th,7,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,4149,0,60,Poland,0
28,State-gov,129591,Assoc-acdm,11,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,1,29,34,Poland,0
45,Local-gov,81222,Bachelors,14,Divorced,Prof-specialty,Wife,Black,Male,13022,0,50,United-States,0
55,Private,211243,9th,4,Married-spouse-absent,Protective-serv,Own-child,Asian-Pac-Islander,Female,3581,0,24,Philippines,0
20,Private,199318,12th,7,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,12,3,60,Cuba,0
27,Private,59951,HS-grad,8,Separated,Prof-specialty,Own-child,Asian-Pac-Islander,Male,2213,0,32,Portugal,0
35,State-gov,279329,12th,8,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,14701,0,49,Cuba,0
30,Private,71318,Assoc-voc,11,Divorced,Protective-serv,Wife,Black,Male,43755,0,64,South,0
38,Local-gov,327114,Assoc-acdm,11,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,619,4,50,Philippines,1
59,Private,123959,12th,7,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,89607,0,37,Poland,0
34,Local-gov,113282,12th,8,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,7851,0,32,Portugal,0
47,State-gov,193963,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,28652,0,57,South,0
35,Local-gov,225497,Assoc-voc,11,Widowed,Exec-managerial,Own-child,Asian-Pac-Islander,Female,80052,0,47,Portugal,1
40,Local-gov,316304,Masters,13,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,3834,0,49,South,0
37,Private,267823,HS-grad,8,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,20429,0,35,Philippines,0
30,Self-emp-not-inc,138428,7th-8th,6,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Male,1830,8,39,Cuba,0
27,Private,261100,Assoc-acdm,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,5093,0,35,Philippines,0
37,Self-emp-not-inc,68736,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,1905,0,37,South,0
23,Private,299449,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,73318,0,45,Cuba,0
38,Without-pay,101200,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,8095,0,45,Cuba,0
38,Self-emp-not-inc,195482,12th,7,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,45822,1,25,Germany,0
28,Federal-gov,124310,Doctorate,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,5,1,37,United-States,0
21,Private,205536,12th,8,Never-married,Protective-serv,Own-child,Asian-Pac-Islander,Female,5139,0,34,United-States,0
33,Local-gov,395778,Masters,14,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Male,98778,265,45,Portugal,1
45,State-gov,290416,Doctorate,16,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,86872,0,44,South,1
31,State-gov,186307,Masters,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40747,2,43,Philippines,1
